person_id,frame_number,pixel_x,pixel_y,world_x,world_y
163,686,351.54,793.596,-5.3522,8.9047
423,686,1028.572,960.004,3.3934,16.826
112,686,704.318,780.227,0.4594,9.068
438,686,617.579,774.322,-0.9043,8.4727
314,686,182.386,778.864,-8.7358,7.3982
286,686,634.198,784.052,-0.6497,9.1058
7,686,333.857,790.593,-5.6969,8.6655
457,686,72.38,891.007,-8.8515,13.4417
168,687,162.557,866.744,-7.7344,12.4676
11,687,271.5,1574.374,-3.2815,26.2538
185,687,820.337,843.689,1.7839,12.5191
205,687,837.875,844.296,2.0078,12.5735
171,687,77.802,998.38,-7.4629,17.3886
251,687,749.974,781.943,1.1495,9.2866
272,687,908.291,881.814,2.6296,14.1804
275,687,295.445,930.905,-5.1467,15.3211
289,687,932.729,882.841,2.9095,14.2471
99,687,460.491,1001.324,-2.8015,17.6754
335,687,602.528,727.667,-1.1257,5.187
365,687,39.625,1379.378,-5.4155,24.4956
135,687,391.62,825.26,-4.4278,10.8243
167,687,474.446,780.033,-3.2965,8.4114
163,687,351.694,793.486,-5.3505,8.8983
423,687,1026.536,960.274,3.3709,16.8324
112,687,704.845,780.179,0.4678,9.0666
438,687,616.728,775.317,-0.9192,8.5317
314,687,182.227,778.207,-8.7511,7.3511
286,687,633.609,783.575,-0.6583,9.0761
7,687,334.214,790.603,-5.6903,8.6672
457,687,72.046,887.415,-8.9108,13.2799
168,688,162.807,866.695,-7.7309,12.4657
11,688,270.975,1609.222,-3.2308,26.5232
185,688,820.304,843.441,1.7849,12.5082
205,688,837.37,843.715,2.0049,12.5475
171,688,77.834,998.178,-7.4645,17.3825
251,688,750.459,782.302,1.1549,9.3084
272,688,907.478,881.371,2.623,14.163
275,688,294.809,929.697,-5.1635,15.2766
289,688,932.217,881.864,2.9107,14.2103
99,688,461.844,1003.393,-2.7816,17.7334
335,688,603.222,727.579,-1.1129,5.1831
365,688,40.227,1377.016,-5.4205,24.4682
135,688,391.573,826.742,-4.419,10.9028
167,688,473.5,779.376,-3.3158,8.3669
163,688,351.776,793.454,-5.3494,8.8965
423,688,1024.898,960.581,3.3522,16.8401
112,688,705.172,780.453,0.4717,9.0835
438,688,615.822,775.675,-0.9343,8.5511
314,688,182.191,777.904,-8.7574,7.3294
286,688,634.466,783.726,-0.6449,9.0873
7,688,333.947,790.61,-5.6951,8.6668
457,688,72.007,886.099,-8.9314,13.2201
458,688,932.589,691.094,4.9952,3.6929
245,688,626.615,782.472,-0.768,8.992
168,689,163.246,866.517,-7.7261,12.4579
11,689,270.731,1618.226,-3.2188,26.5904
185,689,820.33,843.211,1.7866,12.4981
205,689,836.99,843.247,2.0029,12.5265
171,689,77.721,997.178,-7.476,17.3522
251,689,750.548,782.5,1.1552,9.3199
272,689,906.781,881.587,2.6133,14.1702
275,689,294.345,929.123,-5.1737,15.2551
289,689,931.845,881.156,2.9115,14.1836
99,689,463.202,1005.453,-2.7618,17.7907
335,689,603.843,727.599,-1.1015,5.1871
365,689,40.861,1374.942,-5.4241,24.4439
135,689,391.493,827.81,-4.4133,10.959
167,689,472.26,779.027,-3.3388,8.341
163,689,351.727,793.403,-5.3507,8.8932
423,689,1023.823,960.461,3.3422,16.836
112,689,705.714,781.032,0.4778,9.1187
438,689,614.625,777.452,-0.9554,8.6565
314,689,182.097,777.677,-8.7634,7.3129
286,689,634.892,783.883,-0.6384,9.0978
7,689,333.913,790.548,-5.6963,8.6628
457,689,72.013,886.073,-8.9317,13.219
458,689,931.936,690.619,4.9919,3.6509
245,689,625.943,783.073,-0.7795,9.0258
168,690,162.853,866.394,-7.7341,12.4513
11,690,271.009,1627.623,-3.2033,26.6593
185,690,820.397,842.877,1.7895,12.4836
205,690,836.769,842.434,2.0052,12.4906
171,690,77.651,996.362,-7.4851,17.3273
251,690,750.623,782.353,1.1571,9.3117
272,690,906.096,881.616,2.605,14.1705
275,690,293.781,928.237,-5.1873,15.2222
289,690,931.41,880.603,2.9105,14.1625
99,690,464.5,1004.92,-2.7483,17.7767
335,690,604.524,727.286,-1.0888,5.1656
365,690,41.523,1371.418,-5.4335,24.4027
135,690,391.002,828.766,-4.4151,11.0082
167,690,470.798,778.904,-3.3647,8.3288
163,690,351.409,793.253,-5.3577,8.883
423,690,1023.203,960.012,3.339,16.8229
112,690,705.963,781.666,0.4791,9.1563
438,690,613.729,778.943,-0.9713,8.7447
314,690,182.017,777.327,-8.7715,7.2877
286,690,635.011,783.699,-0.6362,9.0872
457,690,71.959,885.358,-8.9435,13.1863
458,690,931.321,690.155,4.9891,3.6099
245,690,624.858,782.903,-0.7966,9.0128
168,691,161.935,866.326,-7.75,12.4464
11,691,271.713,1620.338,-3.2098,26.6056
185,691,820.152,842.348,1.7894,12.46
205,691,836.654,841.887,2.0071,12.4664
171,691,77.78,995.991,-7.4872,17.3161
251,691,750.893,781.823,1.1641,9.2821
272,691,905.463,881.393,2.599,14.1614
275,691,293.374,927.202,-5.1999,15.1838
289,691,931.118,880.417,2.9084,14.1552
99,691,465.55,1006.068,-2.7341,17.8087
335,691,605.355,727.055,-1.0733,5.151
365,691,42.024,1367.792,-5.4446,24.36
135,691,391.131,829.14,-4.4106,11.0281
167,691,470.759,778.61,-3.3667,8.31
163,691,351.593,793.065,-5.3562,8.8718
423,691,1023.757,959.601,3.3475,16.8116
112,691,706.197,781.699,0.4826,9.1588
438,691,613.139,779.897,-0.9816,8.8008
314,691,182.087,777.073,-8.7748,7.2698
286,691,635.382,783.352,-0.6298,9.0677
457,691,71.991,885.589,-8.9394,13.1969
458,691,930.086,689.425,4.98,3.544
245,691,623.92,782.498,-0.8111,8.9862
168,692,161.719,866.242,-7.7546,12.442
11,692,272.62,1630.82,-3.1892,26.6818
185,692,819.695,841.744,1.787,12.4327
205,692,836.489,841.664,2.0064,12.4564
171,692,79.204,994.79,-7.4807,17.2803
251,692,751.103,781.774,1.1675,9.2798
272,692,904.961,881.233,2.5942,14.1548
275,692,292.857,926.088,-5.2147,15.1422
289,692,930.563,879.607,2.9078,14.1243
99,692,466.93,1005.441,-2.7198,17.7922
335,692,605.94,727.057,-1.0626,5.1536
365,692,42.658,1364.619,-5.4529,24.3223
135,692,391.244,829.389,-4.4072,11.0413
167,692,470.191,778.591,-3.3767,8.307
423,692,1023.497,958.594,3.352,16.7828
112,692,706.419,781.628,0.4863,9.1553
438,692,612.219,780.919,-0.9974,8.8598
314,692,182.17,776.974,-8.775,7.263
286,692,635.893,783.01,-0.6211,9.0489
457,692,71.823,884.774,-8.9546,13.1595
458,692,928.967,689.135,4.9658,3.5149
245,692,622.307,782.1,-0.8365,8.9581
7,692,341.55,790.947,-5.5552,8.7103
168,693,161.878,866.092,-7.754,12.4351
11,693,273.76,1640.48,-3.1686,26.7507
185,693,819.485,841.717,1.7844,12.4311
205,693,836.495,841.345,2.0085,12.4424
171,693,80.655,993.425,-7.4756,17.2393
251,693,751.482,781.685,1.1737,9.2757
272,693,904.485,881.562,2.5863,14.1666
275,693,292.323,925.032,-5.2292,15.1026
289,693,930.225,879.444,2.9051,14.1178
99,693,467.939,1008.277,-2.7027,17.8701
335,693,606.628,726.978,-1.0499,5.1503
365,693,42.844,1361.42,-5.4649,24.2842
135,693,391.267,829.858,-4.4038,11.0659
167,693,470.733,778.343,-3.3684,8.2928
423,693,1022.983,957.523,3.3543,16.752
112,693,706.531,781.746,0.4875,9.1624
286,693,636.413,782.834,-0.6126,9.0399
457,693,71.804,885.055,-8.9506,13.1723
458,693,927.592,689.046,4.9439,3.5012
245,693,619.646,781.97,-0.8789,8.9432
7,693,343.324,791.023,-5.5227,8.7203
168,694,162.382,865.948,-7.7477,12.429
11,694,275.467,1649.911,-3.1454,26.8168
185,694,819.339,841.76,1.7823,12.4328
205,694,836.362,841.54,2.0055,12.4507
171,694,82.207,992.159,-7.4681,17.2013
251,694,751.678,781.666,1.1768,9.2751
272,694,903.933,881.002,2.5836,14.1449
275,694,291.979,924.107,-5.2404,15.0678
289,694,929.786,879.544,2.8992,14.121
99,694,469.204,1010.511,-2.6841,17.9312
335,694,607.142,726.026,-1.0397,5.0781
365,694,43.501,1356.839,-5.4792,24.2291
135,694,391.286,830.885,-4.3969,11.1195
167,694,471.244,778.213,-3.3602,8.2861
423,694,1022.544,955.571,3.3637,16.6957
112,694,706.687,781.927,0.4892,9.1733
286,694,636.293,782.638,-0.6142,9.028
457,694,71.698,885.627,-8.9436,13.1982
458,694,926.398,688.899,4.926,3.4835
245,694,617.72,781.444,-0.9093,8.9064
7,694,344.005,790.922,-5.5115,8.7159
168,695,162.97,865.747,-7.7407,12.4204
11,695,276.369,1662.833,-3.1224,26.9064
185,695,819.245,841.745,1.7811,12.432
205,695,836.527,841.463,2.0081,12.4476
171,695,84.184,990.886,-7.455,17.1632
251,695,751.924,781.59,1.1809,9.2714
272,695,903.435,880.531,2.5809,14.1267
275,695,291.661,922.59,-5.2553,15.0109
289,695,929.195,879.654,2.8914,14.1244
99,695,470.393,1012.327,-2.6672,17.9806
335,695,607.714,725.488,-1.0287,5.0384
365,695,43.02,1351.721,-5.505,24.1674
135,695,391.537,832.158,-4.3849,11.1859
167,695,471.949,778.077,-3.3486,8.2795
423,695,1021.619,954.353,3.3629,16.6601
112,695,706.891,782.03,0.4919,9.1798
286,695,636.268,782.699,-0.6147,9.0315
457,695,71.012,885.739,-8.953,13.2022
458,695,925.636,688.557,4.9185,3.4515
245,695,616.183,781.243,-0.9338,8.8902
7,695,344.298,791.078,-5.5048,8.7266
314,695,186.224,777.602,-8.682,7.322
168,696,163.06,865.626,-7.7408,12.4148
11,696,276.579,1675.105,-3.1047,26.9901
185,696,819.009,841.32,1.7806,12.4128
205,696,836.143,841.762,2.0013,12.4601
171,696,85.036,989.163,-7.4613,17.1102
251,696,752.176,781.276,1.1865,9.2541
272,696,902.739,879.929,2.5768,14.1032
275,696,291.293,921.274,-5.2696,14.9612
289,696,928.749,879.58,2.8867,14.1211
99,696,472.021,1012.828,-2.6481,17.9947
335,696,608.418,723.605,-1.014,4.893
365,696,43.118,1350.485,-5.5095,24.1523
135,696,391.723,833.288,-4.3747,11.2446
167,696,472.284,778.077,-3.3427,8.2805
423,696,1020.695,953.53,3.3593,16.6357
112,696,707.01,782.129,0.4934,9.1859
286,696,636.355,782.888,-0.6136,9.043
457,696,70.649,885.896,-8.9565,13.2088
245,696,615.046,781.312,-0.9522,8.8912
7,696,344.658,791.045,-5.4987,8.7255
314,696,185.726,777.676,-8.6906,7.3255
168,697,163.191,865.215,-7.7441,12.3952
11,697,276.225,1687.068,-3.091,27.0705
185,697,818.693,840.876,1.779,12.3927
205,697,836.0,841.974,1.9981,12.4692
171,697,85.252,987.821,-7.472,17.0685
251,697,752.31,781.219,1.1888,9.2512
272,697,902.515,879.922,2.5741,14.1027
275,697,290.787,920.334,-5.2832,14.9253
289,697,928.736,879.345,2.8883,14.1123
99,697,473.242,1014.415,-2.6315,18.0377
335,697,609.042,723.081,-1.002,4.8541
365,697,44.28,1345.515,-5.5217,24.0909
135,697,391.918,834.016,-4.3671,11.2824
167,697,472.372,777.923,-3.3419,8.271
423,697,1020.017,952.223,3.3617,16.5974
112,697,707.229,781.786,0.4981,9.1666
286,697,636.678,782.689,-0.6081,9.032
457,697,70.419,886.248,-8.9549,13.2244
245,697,613.421,781.153,-0.9782,8.8772
7,697,345.996,790.785,-5.4772,8.7131
314,697,187.165,778.006,-8.6558,7.354
168,698,163.426,865.075,-7.7421,12.3888
11,698,275.894,1690.458,-3.0884,27.0932
185,698,818.12,840.929,1.7712,12.3941
205,698,835.791,841.793,1.9965,12.4609
171,698,85.034,986.538,-7.488,17.0282
251,698,752.258,781.26,1.1878,9.2534
272,698,902.338,879.536,2.5747,14.088
275,698,290.396,919.382,-5.2954,14.8889
289,698,928.215,878.579,2.8877,14.083
99,698,475.601,1016.545,-2.6014,18.0952
335,698,609.313,722.797,-0.9967,4.8327
365,698,44.701,1341.192,-5.5372,24.0373
135,698,392.342,834.68,-4.3562,11.3173
167,698,472.023,777.652,-3.3492,8.2526
423,698,1019.363,951.439,3.3606,16.5742
112,698,707.044,781.78,0.4953,9.1657
286,698,637.109,782.606,-0.6011,9.0283
457,698,70.267,886.276,-8.9569,13.2255
245,698,612.472,781.17,-0.9935,8.8756
314,698,188.963,777.859,-8.6225,7.3498
468,698,581.914,718.666,-1.51,4.3801
163,698,349.834,792.208,-5.3954,8.8134
168,699,162.858,864.916,-7.7534,12.3802
11,699,275.52,1690.429,-3.0906,27.0932
185,699,817.535,839.784,1.7703,12.3424
205,699,835.759,841.709,1.9966,12.4572
171,699,85.07,986.072,-7.4923,17.0136
251,699,752.317,781.688,1.1863,9.278
272,699,902.607,878.342,2.586,14.0432
275,699,289.995,918.473,-5.3075,14.8539
289,699,927.419,877.471,2.8865,14.0403
99,699,477.265,1017.4,-2.5815,18.1185
335,699,610.211,722.886,-0.9802,4.8436
365,699,46.268,1338.256,-5.5374,24.0001
135,699,392.471,835.484,-4.3492,11.3586
167,699,471.833,777.504,-3.3532,8.2425
423,699,1018.588,950.426,3.3599,16.5441
112,699,707.133,782.127,0.4953,9.1861
286,699,636.688,782.834,-0.6082,9.0406
457,699,70.253,886.23,-8.9578,13.2233
245,699,611.913,781.468,-1.0027,8.892
314,699,189.748,777.577,-8.6119,7.3325
468,699,582.133,718.631,-1.5058,4.3782
163,699,350.224,792.334,-5.3873,8.8224
168,700,161.938,864.714,-7.7711,12.3688
11,700,274.864,1709.691,-3.0694,27.2191
185,700,817.113,836.759,1.7828,12.2065
205,700,835.486,841.07,1.9971,12.4287
171,700,84.971,985.759,-7.4968,17.0037
251,700,752.31,781.709,1.1861,9.2792
272,700,901.915,874.24,2.606,13.8862
275,700,289.094,917.905,-5.3241,14.8314
289,700,926.753,878.47,2.8713,14.0771
99,700,478.978,1020.929,-2.5563,18.2119
335,700,610.699,723.157,-0.9714,4.8672
365,700,46.348,1334.804,-5.552,23.9568
135,700,392.818,836.207,-4.3392,11.3961
167,700,470.189,777.431,-3.3821,8.2328
423,700,1017.872,950.091,3.3549,16.5339
112,700,707.269,782.468,0.496,9.2062
286,700,635.844,782.408,-0.6209,9.0131
457,700,70.165,885.729,-8.9669,13.2004
245,700,611.345,780.829,-1.0114,8.852
314,700,190.129,777.104,-8.6128,7.3002
468,700,582.916,718.543,-1.491,4.3744
163,700,350.476,792.388,-5.3823,8.8265
168,701,161.819,864.611,-7.7744,12.3635
11,701,274.021,1721.057,-3.0597,27.2919
185,701,817.028,834.265,1.7966,12.0938
205,701,835.129,840.661,1.995,12.4101
171,701,85.175,985.467,-7.4971,16.9946
251,701,752.284,781.584,1.1864,9.272
272,701,901.902,872.879,2.6153,13.8338
275,701,288.297,916.744,-5.3435,14.7862
289,701,926.389,878.434,2.8673,14.0753
99,701,480.993,1023.545,-2.5297,18.2807
335,701,610.958,723.327,-0.9668,4.8818
365,701,48.016,1332.169,-5.5501,23.9229
135,701,393.13,836.343,-4.3334,11.4036
167,701,469.085,777.258,-3.4021,8.2184
423,701,1017.28,949.956,3.3498,16.5295
112,701,707.707,784.622,0.494,9.3314
286,701,635.617,782.356,-0.6245,9.0094
457,701,69.92,885.228,-8.9786,13.1772
245,701,610.857,780.881,-1.0193,8.8538
314,701,190.523,778.209,-8.585,7.38
163,701,350.807,792.32,-5.377,8.8232
168,702,162.266,864.545,-7.768,12.3612
11,702,273.282,1728.495,-3.0545,27.339
185,702,817.151,834.67,1.7958,12.1124
205,702,835.064,839.34,2.0026,12.3516
171,702,85.668,985.018,-7.4952,16.9808
251,702,752.393,781.545,1.1883,9.27
272,702,901.882,873.985,2.6074,13.8763
275,702,287.593,915.128,-5.3651,14.7234
289,702,926.061,876.709,2.876,14.0099
99,702,482.843,1023.891,-2.5089,18.2904
335,702,611.48,723.091,-0.9569,4.8652
365,702,48.709,1329.556,-5.556,23.8895
135,702,393.72,836.899,-4.3207,11.433
167,702,468.3,777.185,-3.4162,8.2114
423,702,1016.516,949.806,3.343,16.5246
112,702,708.046,784.803,0.4985,9.3427
286,702,635.158,782.133,-0.6314,8.995
457,702,69.765,884.725,-8.9888,13.1539
245,702,610.484,780.678,-1.0252,8.8405
314,702,190.676,778.864,-8.5702,7.4268
163,702,351.14,792.285,-5.3714,8.8219
168,703,162.402,864.529,-7.766,12.3607
11,703,272.469,1737.318,-3.048,27.3942
185,703,817.138,835.416,1.7912,12.1461
205,703,834.991,837.465,2.0135,12.2682
171,703,86.03,984.776,-7.4928,16.9734
251,703,752.566,781.4,1.1917,9.2622
272,703,901.769,873.75,2.6077,13.8672
275,703,287.15,912.825,-5.3882,14.6339
289,703,926.844,874.797,2.8994,13.9383
99,703,484.965,1023.735,-2.4861,18.2871
335,703,612.179,723.979,-0.9449,4.9384
365,703,49.536,1328.034,-5.5561,23.8697
135,703,394.956,838.57,-4.2912,11.5198
167,703,467.601,777.285,-3.4279,8.2156
423,703,1015.793,949.622,3.3369,16.5188
112,703,708.57,786.172,0.501,9.4222
286,703,634.925,782.033,-0.6349,8.9884
457,703,69.863,884.37,-8.9927,13.1378
245,703,607.673,780.129,-1.0702,8.7996
314,703,190.669,777.918,-8.5873,7.3599
163,703,351.335,792.215,-5.3686,8.8181
472,703,587.587,718.422,-1.4023,4.3853
458,703,916.739,689.818,4.747,3.5152
168,704,162.545,864.686,-7.7616,12.3685
11,704,271.64,1746.63,-3.0411,27.4517
185,704,817.302,835.817,1.7909,12.1644
205,704,834.951,836.225,2.021,12.2126
171,704,86.201,984.665,-7.4917,16.97
251,704,752.7,781.553,1.1928,9.2713
272,704,901.325,873.876,2.6015,13.8714
275,704,286.885,911.157,-5.4042,14.5687
289,704,926.039,874.064,2.8953,13.9094
99,704,486.912,1024.89,-2.463,18.3177
335,704,612.653,725.363,-0.9376,5.0491
365,704,49.888,1327.412,-5.5559,23.8617
135,704,396.415,840.088,-4.2592,11.5987
167,704,466.486,777.357,-3.4469,8.2169
423,704,1014.934,949.658,3.3278,16.5192
112,704,708.832,784.089,0.5134,9.3037
286,704,634.84,781.954,-0.6362,8.9835
457,704,70.082,884.414,-8.9885,13.1402
245,704,605.904,780.348,-1.099,8.8079
314,704,190.814,777.602,-8.5901,7.338
163,704,351.492,792.113,-5.3668,8.8122
472,704,589.621,718.28,-1.3637,4.3826
458,704,915.521,690.632,4.7135,3.577
168,705,162.727,864.668,-7.7588,12.3679
11,705,270.856,1754.889,-3.0354,27.5021
185,705,817.51,835.47,1.7958,12.1492
205,705,835.011,835.467,2.0266,12.1787
171,705,86.233,984.606,-7.4919,16.9681
251,705,752.597,781.99,1.1889,9.296
272,705,900.896,873.753,2.5972,13.8662
275,705,286.646,909.765,-5.418,14.514
289,705,925.444,873.643,2.8913,13.8925
99,705,488.583,1025.923,-2.4432,18.3449
335,705,613.313,726.648,-0.9269,5.1522
365,705,50.109,1327.204,-5.5551,23.8589
135,705,397.617,840.866,-4.2359,11.6399
167,705,465.318,776.812,-3.47,8.1783
423,705,1014.391,949.406,3.324,16.5115
112,705,709.381,785.307,0.5169,9.3749
286,705,634.827,781.82,-0.6362,8.9755
457,705,70.204,883.234,-9.0047,13.0862
245,705,603.944,779.708,-1.1304,8.7637
314,705,190.704,777.834,-8.5881,7.3541
163,705,351.523,791.914,-5.3681,8.7999
472,705,590.422,718.287,-1.3485,4.3868
458,705,914.366,690.218,4.7003,3.5375
476,705,977.431,687.813,5.8011,3.6273
168,706,163.605,864.585,-7.7456,12.3655
11,706,269.956,1761.343,-3.0324,27.5411
185,706,818.027,835.632,1.8016,12.1573
205,706,835.067,835.008,2.0303,12.1582
171,706,86.125,984.329,-7.4962,16.9593
251,706,752.434,782.372,1.1843,9.3174
272,706,899.9,873.34,2.5881,13.849
275,706,286.393,908.532,-5.4308,14.4652
289,706,925.397,873.214,2.8939,13.8761
99,706,490.385,1028.113,-2.4202,18.4016
335,706,614.031,728.25,-0.9156,5.2792
365,706,50.378,1327.361,-5.5521,23.8609
135,706,398.61,841.611,-4.216,11.6788
167,706,464.135,776.567,-3.4918,8.1589
423,706,1013.901,949.478,3.3185,16.5133
112,706,709.931,786.114,0.522,9.4223
286,706,634.934,781.655,-0.6342,8.9659
457,706,70.297,882.103,-9.0207,13.0342
245,706,603.358,780.804,-1.1405,8.8284
314,706,190.848,777.942,-8.5833,7.3622
163,706,351.561,791.676,-5.3696,8.7851
472,706,590.998,718.231,-1.3376,4.3847
458,706,913.398,689.516,4.6947,3.4747
476,706,977.925,687.784,5.8098,3.6272
168,707,163.037,864.141,-7.7607,12.343
11,707,269.475,1764.97,-3.0307,27.5629
185,707,818.228,835.314,1.8062,12.1433
205,707,835.039,835.154,2.029,12.1647
171,707,85.479,982.483,-7.5238,16.9003
251,707,752.25,782.727,1.1796,9.3372
272,707,899.221,873.068,2.5818,13.8377
275,707,286.33,907.765,-5.4375,14.4348
289,707,924.637,873.181,2.8851,13.8739
99,707,492.642,1030.711,-2.3919,18.4685
335,707,614.674,729.085,-0.9048,5.3461
365,707,51.157,1327.345,-5.5458,23.8604
135,707,399.194,844.16,-4.1921,11.8057
167,707,463.527,776.368,-3.5035,8.1442
423,707,1013.336,949.226,3.3144,16.5055
112,707,710.074,786.664,0.5219,9.4539
286,707,635.055,781.507,-0.632,8.9575
457,707,70.03,881.548,-9.0336,13.0081
245,707,603.241,781.618,-1.1428,8.8771
314,707,191.113,777.744,-8.5816,7.3491
163,707,351.578,791.439,-5.3715,8.7703
476,707,978.438,687.69,5.8201,3.6217
168,708,163.54,863.593,-7.7597,12.3173
11,708,269.688,1766.664,-3.0275,27.5729
185,708,818.114,834.435,1.81,12.1033
205,708,834.825,835.065,2.0268,12.1603
171,708,85.236,981.605,-7.5361,16.8722
251,708,752.092,783.326,1.174,9.3709
272,708,897.799,872.266,2.5702,13.805
275,708,286.308,907.19,-5.4421,14.412
289,708,924.135,873.011,2.8804,13.8667
99,708,494.912,1033.491,-2.3635,18.5394
335,708,615.313,729.221,-0.8934,5.359
365,708,52.087,1327.092,-5.5393,23.8568
135,708,399.607,844.419,-4.1843,11.8192
167,708,462.495,776.441,-3.5211,8.1457
423,708,1012.883,947.309,3.3234,16.4488
112,708,710.271,787.439,0.5218,9.4984
286,708,635.292,781.275,-0.6279,8.9443
457,708,69.817,880.377,-9.0554,12.9533
245,708,603.117,782.024,-1.145,8.9012
314,708,191.4,777.353,-8.5829,7.3223
163,708,351.609,791.244,-5.3727,8.7582
168,709,162.701,863.236,-7.7782,12.2985
11,709,270.277,1773.005,-3.0169,27.6099
185,709,817.888,833.98,1.8098,12.0823
205,709,834.575,834.993,2.0239,12.1567
171,709,85.015,982.168,-7.5332,16.89
251,709,751.885,783.193,1.1716,9.3628
272,709,897.978,871.262,2.5793,13.7663
275,709,286.123,906.706,-5.4484,14.3926
289,709,924.279,872.615,2.8851,13.8517
99,709,497.259,1033.503,-2.3383,18.5404
335,709,616.196,729.1,-0.8772,5.3533
365,709,53.36,1327.087,-5.5288,23.8563
135,709,399.849,845.742,-4.1729,11.8844
167,709,460.975,776.258,-3.5487,8.1292
423,709,1012.255,947.503,3.3155,16.4541
112,709,710.48,787.482,0.5248,9.5014
286,709,635.547,780.973,-0.6233,8.927
457,709,69.722,879.94,-9.0638,12.9328
245,709,602.754,781.898,-1.1508,8.8926
314,709,191.654,777.425,-8.5765,7.3283
163,709,351.586,791.018,-5.3753,8.7439
458,709,910.674,690.025,4.6402,3.5044
168,710,161.833,862.981,-7.7958,12.2845
11,710,270.313,1768.078,-3.0225,27.5809
185,710,817.626,833.192,1.8111,12.046
205,710,834.44,834.814,2.0233,12.1484
171,710,84.497,981.787,-7.5441,16.8775
251,710,751.704,782.772,1.1711,9.3383
272,710,897.796,870.929,2.5795,13.7531
275,710,285.571,905.966,-5.4619,14.3626
289,710,924.386,872.153,2.8898,13.8341
99,710,499.617,1033.686,-2.3129,18.5458
335,710,616.603,728.823,-0.8694,5.3337
365,710,54.527,1327.261,-5.5184,23.8581
135,710,399.96,846.961,-4.1643,11.9438
167,710,459.924,776.313,-3.5668,8.1295
423,710,1011.669,946.904,3.3137,16.436
112,710,710.817,787.952,0.528,9.5288
286,710,635.808,780.663,-0.6186,8.9092
457,710,69.838,879.911,-9.0624,12.9317
245,710,602.117,782.246,-1.1612,8.9117
314,710,191.905,777.394,-8.572,7.327
163,710,351.567,790.798,-5.3776,8.7301
458,710,910.012,690.208,4.6261,3.5166
168,711,160.342,862.446,-7.8274,12.2557
11,711,270.435,1795.486,-2.99,27.7395
185,711,817.354,832.2,1.8135,12.0003
205,711,834.454,834.471,2.0257,12.1329
